timestamp,rel_time_s,q_1,q_2,q_3,q_4,q_5,q_6,q_7,q_8,q_9,q_10,q_11,q_12,q_13,q_14,q_15,q_16,dq_1,dq_2,dq_3,dq_4,dq_5,dq_6,dq_7,dq_8,dq_9,dq_10,dq_11,dq_12,dq_13,dq_14,dq_15,dq_16,tau_1,tau_2,tau_3,tau_4,tau_5,tau_6,tau_7,tau_8,tau_9,tau_10,tau_11,tau_12,tau_13,tau_14,tau_15,tau_16,t_mos_1,t_mos_2,t_mos_3,t_mos_4,t_mos_5,t_mos_6,t_mos_7,t_mos_8,t_mos_9,t_mos_10,t_mos_11,t_mos_12,t_mos_13,t_mos_14,t_mos_15,t_mos_16
1790301712.895280,0.110,-0.17720,0.07725,-0.02003,-0.44957,-1.84424,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00008,-0.0110,-0.0110,-0.0073,-0.0024,-0.0073,0.0073,0.0073,-0.0073,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0073,0.0366,-0.013,-0.013,0.007,-0.021,-0.002,-0.002,-0.002,-0.007,0.013,-0.013,0.021,-0.007,-0.007,0.002,0.002,0.330,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,32.0
1790301712.905815,0.120,-0.17720,0.07725,-0.02003,-0.44957,-1.84424,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00008,-0.0110,-0.0110,-0.0073,-0.0024,-0.0073,0.0073,0.0073,-0.0073,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0073,0.0366,-0.013,-0.013,0.007,-0.021,-0.002,-0.002,-0.002,-0.007,0.013,-0.013,0.021,-0.007,-0.007,0.002,0.002,0.330,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,32.0
1790301712.915614,0.130,-0.17720,0.07725,-0.02003,-0.44957,-1.84424,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00008,-0.0110,-0.0110,-0.0073,-0.0024,-0.0073,0.0073,0.0073,-0.0073,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0073,0.0366,-0.013,-0.013,0.007,-0.021,-0.002,-0.002,-0.002,-0.007,0.013,-0.013,0.021,-0.007,-0.007,0.002,0.002,0.330,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,32.0
1790301712.925489,0.140,-0.17720,0.07725,-0.02003,-0.44957,-1.84424,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00008,-0.0110,-0.0110,-0.0073,-0.0024,-0.0073,0.0073,0.0073,-0.0073,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0073,0.0366,-0.013,-0.013,0.007,-0.021,-0.002,-0.002,-0.002,-0.007,0.013,-0.013,0.021,-0.007,-0.007,0.002,0.002,0.330,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,32.0
1790301712.935480,0.150,-0.17758,0.07725,-0.02003,-0.44957,-1.84386,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00020,-0.0110,-0.0110,-0.0024,-0.0024,-0.0073,-0.0073,0.0073,-0.0073,-0.0110,-0.0110,-0.0024,-0.0024,-0.0220,-0.0073,-0.0073,0.0220,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.007,-0.013,-0.013,0.021,-0.007,-0.007,0.002,0.002,0.335,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,32.0
1790301712.945573,0.160,-0.17758,0.07725,-0.02003,-0.44957,-1.84386,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00021,-0.0110,-0.0110,-0.0024,-0.0024,-0.0073,-0.0073,0.0073,-0.0073,-0.0110,-0.0110,-0.0024,0.0024,-0.0073,-0.0073,0.0073,0.0366,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.012,-0.013,-0.013,0.021,0.007,-0.007,0.002,0.002,0.349,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,32.0
1790301712.955631,0.170,-0.17758,0.07725,-0.02003,-0.44957,-1.84386,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00021,-0.0110,-0.0110,-0.0024,-0.0024,-0.0073,-0.0073,0.0073,-0.0073,-0.0110,-0.0110,-0.0024,0.0024,-0.0073,-0.0073,0.0073,0.0366,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.012,-0.013,-0.013,0.021,0.007,-0.007,0.002,0.002,0.349,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,32.0
1790301712.965783,0.180,-0.17758,0.07725,-0.02003,-0.44957,-1.84386,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00021,-0.0110,-0.0110,-0.0024,-0.0024,-0.0073,-0.0073,0.0073,-0.0073,-0.0110,-0.0110,-0.0024,0.0024,-0.0073,-0.0073,0.0073,0.0366,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.012,-0.013,-0.013,0.021,0.007,-0.007,0.002,0.002,0.349,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,32.0
1790301712.975798,0.190,-0.17720,0.07725,-0.02003,-0.44957,-1.84386,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00021,0.0110,-0.0110,-0.0024,-0.0024,-0.0073,-0.0073,0.0073,-0.0073,-0.0110,-0.0110,-0.0024,0.0024,-0.0073,-0.0073,0.0073,0.0366,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.007,-0.013,-0.013,0.021,0.007,-0.007,0.002,0.002,0.349,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,32.0
1790301712.985441,0.200,-0.17720,0.07725,-0.02003,-0.44957,-1.84386,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00031,0.0110,-0.0110,-0.0024,-0.0024,0.0073,-0.0073,0.0073,-0.0073,-0.0110,-0.0110,-0.0024,0.0024,-0.0073,-0.0073,0.0073,-0.0073,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.007,0.013,-0.013,0.021,0.007,-0.007,0.002,0.002,0.271,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,32.0
1790301712.995587,0.210,-0.17720,0.07725,-0.02003,-0.44957,-1.84386,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00032,0.0110,-0.0110,-0.0024,-0.0024,0.0073,-0.0073,0.0073,0.0073,-0.0110,-0.0110,0.0024,-0.0024,0.0073,-0.0073,-0.0073,-0.0073,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.007,0.013,-0.013,0.021,0.007,-0.007,0.002,0.002,0.325,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,32.0
1790301713.005991,0.220,-0.17720,0.07725,-0.02003,-0.44957,-1.84386,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00032,0.0110,-0.0110,-0.0024,-0.0024,0.0073,-0.0073,0.0073,0.0073,-0.0110,-0.0110,0.0024,-0.0024,0.0073,-0.0073,-0.0073,-0.0073,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.007,0.013,-0.013,0.021,0.007,-0.007,0.002,0.002,0.325,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,32.0
1790301713.015676,0.230,-0.17720,0.07725,-0.02003,-0.44957,-1.84386,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00032,0.0110,-0.0110,-0.0024,-0.0024,0.0073,-0.0073,0.0073,0.0073,-0.0110,-0.0110,0.0024,-0.0024,0.0073,-0.0073,-0.0073,-0.0073,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.007,0.013,-0.013,0.021,0.007,-0.007,0.002,0.002,0.325,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,32.0
1790301713.025469,0.240,-0.17720,0.07725,-0.02003,-0.44957,-1.84424,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00034,-0.0110,-0.0110,-0.0073,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,-0.0110,-0.0110,-0.0024,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.007,0.013,-0.013,0.021,0.007,-0.007,0.002,0.002,0.403,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,32.0
1790301713.035544,0.250,-0.17720,0.07725,-0.02003,-0.44957,-1.84424,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00034,-0.0110,-0.0110,-0.0073,-0.0024,-0.0073,-0.0073,-0.0220,-0.0073,-0.0110,-0.0110,-0.0024,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.007,0.013,-0.013,0.021,0.007,-0.007,0.002,0.002,0.403,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,32.0
1790301713.045451,0.260,-0.17720,0.07725,-0.02003,-0.44957,-1.84424,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00035,-0.0110,-0.0110,-0.0073,-0.0024,-0.0073,-0.0073,-0.0220,0.0220,-0.0110,-0.0110,-0.0024,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.007,0.013,-0.013,0.021,0.007,-0.007,0.002,0.002,0.466,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,32.0
1790301713.055501,0.270,-0.17720,0.07725,-0.02003,-0.44957,-1.84424,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00035,-0.0110,-0.0110,-0.0073,-0.0024,-0.0073,-0.0073,-0.0220,0.0220,-0.0110,-0.0110,-0.0024,-0.0024,-0.0073,0.0073,-0.0073,-0.0073,-0.040,-0.013,0.007,-0.021,-0.007,-0.007,-0.002,-0.007,0.013,-0.013,0.021,0.007,-0.007,0.002,0.002,0.466,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,32.0,29.0,31.0,31.0,29.0,32.0
1790301713.065338,0.280,-0.17720,0.07725,-0.02003,-0.44957,-1.84386,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00036,-0.0110,-0.0110,0.0024,-0.0024,-0.0073,-0.0073,-0.0220,-0.0220,-0.0110,-0.0330,-0.0024,-0.0024,-0.0073,-0.0073,-0.0073,0.0073,-0.013,-0.013,0.021,-0.021,-0.007,-0.007,-0.002,-0.012,0.013,-0.013,0.021,0.021,-0.007,0.002,0.002,0.491,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,31.0,29.0,31.0,31.0,29.0,32.0
1790301713.075479,0.290,-0.17720,0.07725,-0.02003,-0.44957,-1.84386,0.30995,-0.48581,0.00002,3.10273,3.02796,1.81525,0.20924,1.23045,-0.28401,0.04482,0.00036,-0.0110,-0.0110,0.0024,-0.0024,-0.0073,-0.0073,-0.0220,-0.0220,-0.0110,-0.0330,-0.0024,-0.0024,-0.0073,-0.0073,-0.0073,0.0073,-0.013,-0.013,0.021,-0.021,-0.007,-0.007,-0.002,-0.012,0.013,-0.013,0.021,0.021,-0.007,0.002,0.002,0.491,29.0,30.0,31.0,30.0,31.0,31.0,29.0,28.0,29.0,30.0,31.0,29.0,31.0,31.0,29.0,32.0
